"","X","V3.1","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","solubility"
"2197",2197,0.16504854368932,0.0339805825242718,0.058252427184466,0.0533980582524272,0,0.0776699029126214,0.0631067961165049,0.0679611650485437,0.00485436893203883,0.0436893203883495,0.101941747572816,0.0728155339805825,0.0194174757281553,0.0194174757281553,0.0145631067961165,0.0631067961165049,0.029126213592233,0.0194174757281553,0.0194174757281553,0.0728155339805825,0.5
"2732",2732,0.064066852367688,0.0417827298050139,0.0250696378830084,0.0612813370473538,0.0222841225626741,0.0612813370473538,0.0473537604456825,0.0724233983286908,0.0334261838440111,0.103064066852368,0.0696378830083565,0.0696378830083565,0.0222841225626741,0.052924791086351,0.0362116991643454,0.0724233983286908,0.0306406685236769,0.0222841225626741,0.0362116991643454,0.0557103064066852,0.41
"808",808,0.116731517509728,0.0603112840466926,0.0272373540856031,0.056420233463035,0.0136186770428016,0.0739299610894942,0.0369649805447471,0.0894941634241245,0.0311284046692607,0.0389105058365759,0.114785992217899,0.0408560311284047,0.0233463035019455,0.0486381322957198,0.0408560311284047,0.0466926070038911,0.0311284046692607,0.00389105058365759,0.0272373540856031,0.0778210116731518,0.48
"1515",1515,0.074468085106383,0.0562310030395137,0.0349544072948328,0.0653495440729483,0.0121580547112462,0.0820668693009119,0.0547112462006079,0.0775075987841945,0.0319148936170213,0.0501519756838906,0.101823708206687,0.027355623100304,0.0364741641337386,0.0303951367781155,0.0425531914893617,0.0623100303951368,0.0364741641337386,0.013677811550152,0.0379939209726444,0.0714285714285714,0.48
"474",474,0.10188679245283,0.0679245283018868,0.0150943396226415,0.0377358490566038,0.00754716981132075,0.060377358490566,0.0377358490566038,0.0905660377358491,0.0377358490566038,0.0528301886792453,0.132075471698113,0.0264150943396226,0.0339622641509434,0.0226415094339623,0.0641509433962264,0.0641509433962264,0.0452830188679245,0.0113207547169811,0.0264150943396226,0.0641509433962264,0.46
"2979",2979,0.09375,0.11875,0.04375,0.0625,0.0125,0.05625,0.075,0.04375,0.01875,0.05,0.11875,0.03125,0.0375,0.03125,0.0375,0.0375,0.04375,0.03125,0.0125,0.04375,0.5
"2728",2728,0.0896464646464646,0.0606060606060606,0.0429292929292929,0.0681818181818182,0.0101010101010101,0.0757575757575758,0.0454545454545455,0.0833333333333333,0.0164141414141414,0.0555555555555556,0.0744949494949495,0.0416666666666667,0.0378787878787879,0.0429292929292929,0.0391414141414141,0.0593434343434343,0.0404040404040404,0.00883838383838384,0.0227272727272727,0.0845959595959596,0.49
"2119",2119,0.0711297071129707,0.0292887029288703,0.104602510460251,0.0376569037656904,0,0.0334728033472803,0.0376569037656904,0.0543933054393305,0.0125523012552301,0.100418410041841,0.0878661087866109,0.0836820083682008,0.0376569037656904,0.0292887029288703,0.0711297071129707,0.0627615062761506,0.0334728033472803,0.0167364016736402,0.0251046025104603,0.0711297071129707,0.44
"1476",1476,0.0775193798449612,0.0465116279069767,0.0155038759689922,0.0155038759689922,0,0.0387596899224806,0.0232558139534884,0.0775193798449612,0.0232558139534884,0.10077519379845,0.116279069767442,0.0387596899224806,0.0465116279069767,0.0697674418604651,0.0232558139534884,0.0775193798449612,0.0542635658914729,0.0232558139534884,0.0155038759689922,0.116279069767442,0.43
"2182",2182,0.165876777251185,0.028436018957346,0.0473933649289099,0.0568720379146919,0,0.0758293838862559,0.0710900473933649,0.0473933649289099,0.004739336492891,0.0473933649289099,0.0900473933649289,0.0900473933649289,0.037914691943128,0.014218009478673,0.023696682464455,0.0473933649289099,0.0521327014218009,0.00947867298578199,0.028436018957346,0.0616113744075829,0.5
"1612",1612,0.102564102564103,0.0512820512820513,0.0384615384615385,0.0641025641025641,0.0256410256410256,0.0615384615384615,0.0461538461538462,0.0615384615384615,0.0358974358974359,0.0641025641025641,0.0615384615384615,0.0794871794871795,0.0282051282051282,0.0256410256410256,0.0358974358974359,0.0666666666666667,0.0538461538461538,0.0230769230769231,0.0230769230769231,0.0512820512820513,0.43
"3113",3113,0.104651162790698,0.063953488372093,0.0290697674418605,0.0697674418604651,0.0116279069767442,0.0523255813953488,0.0523255813953488,0.0813953488372093,0.0465116279069767,0.0465116279069767,0.0813953488372093,0.0290697674418605,0.0232558139534884,0.0465116279069767,0.0232558139534884,0.0523255813953488,0.0523255813953488,0.0232558139534884,0.0290697674418605,0.0813953488372093,0.44
"1623",1623,0.0746812386156648,0.0746812386156648,0.0382513661202186,0.0783242258652095,0.00546448087431694,0.0837887067395264,0.034608378870674,0.063752276867031,0.0218579234972678,0.0473588342440801,0.105646630236794,0.0364298724954463,0.0273224043715847,0.0364298724954463,0.0619307832422587,0.0546448087431694,0.029143897996357,0.0309653916211293,0.0528233151183971,0.0418943533697632,0.49
"2640",2640,0.0760626398210291,0.0425055928411633,0.0492170022371365,0.0671140939597315,0.00894854586129754,0.0648769574944072,0.0268456375838926,0.0536912751677852,0.0134228187919463,0.087248322147651,0.114093959731544,0.0447427293064877,0.0380313199105145,0.058165548098434,0.0357941834451902,0.0693512304250559,0.0425055928411633,0.00671140939597315,0.0178970917225951,0.0827740492170022,0.48
"70",70,0.0987012987012987,0.0597402597402597,0.038961038961039,0.0467532467532468,0.00779220779220779,0.0285714285714286,0.0493506493506494,0.0857142857142857,0.0103896103896104,0.0441558441558442,0.0883116883116883,0.0441558441558442,0.038961038961039,0.0311688311688312,0.0701298701298701,0.0701298701298701,0.0727272727272727,0.0103896103896104,0.038961038961039,0.0649350649350649,0.41
"3131",3131,0.0390070921985816,0.0709219858156028,0.0602836879432624,0.0709219858156028,0.0212765957446809,0.0602836879432624,0.0531914893617021,0.0567375886524823,0.0319148936170213,0.0425531914893617,0.127659574468085,0.0354609929078014,0.00354609929078014,0.0390070921985816,0.0319148936170213,0.0709219858156028,0.0673758865248227,0.0177304964539007,0.0460992907801418,0.0531914893617021,0.47
"2383",2383,0.114814814814815,0.0333333333333333,0.0444444444444444,0.0666666666666667,0.00740740740740741,0.0666666666666667,0.0259259259259259,0.0555555555555556,0.0222222222222222,0.0740740740740741,0.0851851851851852,0.062962962962963,0.0333333333333333,0.0296296296296296,0.0407407407407407,0.0407407407407407,0.0592592592592593,0,0.0481481481481481,0.0888888888888889,0.48
"1783",1783,0.0941704035874439,0.0717488789237668,0.0179372197309417,0.0179372197309417,0.00896860986547085,0.0224215246636771,0.0493273542600897,0.0807174887892377,0.00896860986547085,0.0762331838565022,0.125560538116592,0,0.0358744394618834,0.0762331838565022,0.0358744394618834,0.0672645739910314,0.0672645739910314,0.0269058295964126,0.0269058295964126,0.0896860986547085,0.45
"1712",1712,0.0633245382585752,0.0527704485488127,0.0633245382585752,0.0712401055408971,0.00263852242744063,0.029023746701847,0.0474934036939314,0.0738786279683377,0.0105540897097625,0.0606860158311346,0.0923482849604222,0.0422163588390501,0.0448548812664908,0.0184696569920844,0.0527704485488127,0.0606860158311346,0.079155672823219,0.0131926121372032,0.0369393139841689,0.0844327176781003,0.44
"2476",2476,0.0913838120104439,0.0548302872062663,0.0261096605744125,0.0626631853785901,0.0287206266318538,0.0809399477806789,0.0443864229765013,0.0626631853785901,0.0156657963446475,0.0522193211488251,0.0861618798955614,0.0522193211488251,0.031331592689295,0.0339425587467363,0.0417754569190601,0.0522193211488251,0.0548302872062663,0.00783289817232376,0.0391644908616188,0.0809399477806789,0.44
"1878",1878,0.060377358490566,0.0528301886792453,0.0471698113207547,0.0660377358490566,0.00188679245283019,0.0905660377358491,0.0415094339622641,0.0792452830188679,0.0150943396226415,0.0528301886792453,0.116981132075472,0.0622641509433962,0.0339622641509434,0.0433962264150943,0.0320754716981132,0.0641509433962264,0.0415094339622641,0.0113207547169811,0.030188679245283,0.0566037735849057,0.43
"2438",2438,0.0673076923076923,0.0673076923076923,0.0673076923076923,0.0192307692307692,0,0.0576923076923077,0.0288461538461538,0.0865384615384615,0.0192307692307692,0.134615384615385,0.0961538461538462,0.00961538461538462,0.0192307692307692,0.0576923076923077,0.0384615384615385,0.0384615384615385,0.0576923076923077,0.0192307692307692,0.0288461538461538,0.0865384615384615,0.54
"200",200,0.0717131474103586,0.0756972111553785,0.0597609561752988,0.0358565737051793,0.0159362549800797,0.0637450199203187,0.0557768924302789,0.0557768924302789,0.0239043824701195,0.047808764940239,0.123505976095618,0.0358565737051793,0.0318725099601594,0.0278884462151394,0.0637450199203187,0.0597609561752988,0.0438247011952191,0.0159362549800797,0.0278884462151394,0.0637450199203187,0.55
"2733",2733,0.125391849529781,0.0658307210031348,0.0250783699059561,0.0438871473354232,0.00313479623824451,0.0658307210031348,0.0407523510971787,0.0658307210031348,0.0407523510971787,0.0501567398119122,0.100313479623824,0.0564263322884013,0.0156739811912226,0.0313479623824451,0.0501567398119122,0.0470219435736677,0.0470219435736677,0.0250783699059561,0.0250783699059561,0.0752351097178683,0.52
"2007",2007,0.166666666666667,0.0694444444444444,0.0555555555555556,0.0694444444444444,0,0.0972222222222222,0.0694444444444444,0,0,0.0833333333333333,0.0833333333333333,0.0694444444444444,0.0416666666666667,0,0.0416666666666667,0.0277777777777778,0.0416666666666667,0.0277777777777778,0.0416666666666667,0.0138888888888889,0.52
"270",270,0.117936117936118,0.0540540540540541,0.0245700245700246,0.058968058968059,0,0.0540540540540541,0.0442260442260442,0.0663390663390663,0.00491400491400491,0.0663390663390663,0.0909090909090909,0.0540540540540541,0.027027027027027,0.0319410319410319,0.058968058968059,0.0565110565110565,0.0835380835380835,0.0171990171990172,0.0196560196560197,0.0687960687960688,0.56
"1436",1436,0.087962962962963,0.0462962962962963,0.0324074074074074,0.0277777777777778,0.00462962962962963,0.0833333333333333,0.148148148148148,0.0462962962962963,0.0277777777777778,0.0324074074074074,0.0833333333333333,0.0231481481481481,0.0462962962962963,0.0185185185185185,0.0694444444444444,0.0648148148148148,0.0555555555555556,0.0185185185185185,0.0138888888888889,0.0694444444444444,0.59
"1858",1858,0.056657223796034,0.028328611898017,0.0651558073654391,0.0708215297450425,0.0198300283286119,0.0538243626062323,0.0339943342776204,0.0651558073654391,0.0141643059490085,0.0708215297450425,0.0793201133144476,0.0594900849858357,0.0226628895184136,0.0453257790368272,0.0481586402266289,0.0764872521246459,0.0651558073654391,0.0084985835694051,0.056657223796034,0.0594900849858357,0.53
"151",151,0.0985401459854015,0.0656934306569343,0.0583941605839416,0.0182481751824818,0.0072992700729927,0.0291970802919708,0.0437956204379562,0.0437956204379562,0.0182481751824818,0.0437956204379562,0.0766423357664234,0.0985401459854015,0.0401459854014599,0.0218978102189781,0.0364963503649635,0.109489051094891,0.0802919708029197,0.0182481751824818,0.0474452554744526,0.0437956204379562,0.6
"1700",1700,0.113168724279835,0.0534979423868313,0.0432098765432099,0.0596707818930041,0.0205761316872428,0.0617283950617284,0.051440329218107,0.0699588477366255,0.0267489711934156,0.0473251028806584,0.106995884773663,0.0349794238683128,0.0308641975308642,0.0267489711934156,0.0493827160493827,0.0411522633744856,0.0493827160493827,0.0164609053497942,0.0267489711934156,0.0699588477366255,0.53
"2874",2874,0.0942408376963351,0.0863874345549738,0.0602094240837696,0.0261780104712042,0.0209424083769634,0.0392670157068063,0.0759162303664921,0.0602094240837696,0.0183246073298429,0.031413612565445,0.0706806282722513,0.081151832460733,0.0235602094240838,0.0340314136125654,0.0366492146596859,0.0759162303664921,0.0418848167539267,0.0209424083769634,0.031413612565445,0.0706806282722513,0.57
"1949",1949,0.0912698412698413,0.0674603174603175,0.0476190476190476,0.0555555555555556,0.0158730158730159,0.0396825396825397,0.0793650793650794,0.0793650793650794,0.0119047619047619,0.0396825396825397,0.107142857142857,0.0317460317460317,0.0436507936507936,0.0238095238095238,0.0515873015873016,0.0515873015873016,0.0634920634920635,0.0158730158730159,0.0277777777777778,0.0555555555555556,0.6
"244",244,0.0981818181818182,0.0472727272727273,0.0181818181818182,0.0581818181818182,0.0181818181818182,0.0654545454545455,0.0618181818181818,0.0581818181818182,0.0654545454545455,0.0363636363636364,0.145454545454545,0.0218181818181818,0.00727272727272727,0.0436363636363636,0.0545454545454545,0.0509090909090909,0.0618181818181818,0.0254545454545455,0.0181818181818182,0.0436363636363636,0.6
"874",874,0.101341281669151,0.0685543964232489,0.029806259314456,0.0506706408345753,0.0119225037257824,0.0968703427719821,0.0312965722801788,0.0760059612518629,0.0238450074515648,0.0461997019374069,0.101341281669151,0.0476900149031297,0.014903129657228,0.0387481371087928,0.0447093889716841,0.0447093889716841,0.0521609538002981,0.00596125186289121,0.0134128166915052,0.0998509687034277,0.59
"2661",2661,0.0736842105263158,0.0210526315789474,0.0210526315789474,0.0631578947368421,0.0315789473684211,0.0421052631578947,0.0526315789473684,0.115789473684211,0.0526315789473684,0.0736842105263158,0.0736842105263158,0.0421052631578947,0.0315789473684211,0.0105263157894737,0.0315789473684211,0.0631578947368421,0.0421052631578947,0.0105263157894737,0,0.147368421052632,0.57
"1701",1701,0.082018927444795,0.064143007360673,0.0420609884332282,0.0683491062039958,0.00841219768664564,0.0841219768664564,0.0378548895899054,0.0694006309148265,0.017875920084122,0.0662460567823344,0.0830704521556257,0.0557308096740273,0.0336487907465825,0.0368033648790747,0.0441640378548896,0.0336487907465825,0.0557308096740273,0.0252365930599369,0.0273396424815983,0.064143007360673,0.6
"48",48,0.103881278538813,0.0627853881278539,0.0376712328767123,0.069634703196347,0.00684931506849315,0.0730593607305936,0.0399543378995434,0.091324200913242,0.0251141552511416,0.0468036529680365,0.0867579908675799,0.0536529680365297,0.023972602739726,0.0410958904109589,0.0251141552511416,0.0570776255707763,0.0479452054794521,0.0091324200913242,0.0205479452054795,0.0776255707762557,0.58
"85",85,0.0767494356659142,0.0699774266365688,0.036117381489842,0.0519187358916479,0.0135440180586907,0.0767494356659142,0.0519187358916479,0.0767494356659142,0.0316027088036117,0.0835214446952596,0.0970654627539503,0.0428893905191874,0.0203160270880361,0.0316027088036117,0.0293453724604966,0.0654627539503386,0.0474040632054176,0.00225733634311512,0.0225733634311512,0.072234762979684,0.58
"377",377,0.0967741935483871,0.0161290322580645,0.0403225806451613,0.0483870967741935,0.00806451612903226,0.0564516129032258,0.0564516129032258,0.0725806451612903,0.00806451612903226,0.0645161290322581,0.100806451612903,0.0967741935483871,0.0403225806451613,0.0201612903225806,0.0645161290322581,0.0403225806451613,0.0483870967741935,0.0201612903225806,0.0443548387096774,0.0564516129032258,0.51
"2622",2622,0.0952380952380952,0.0562770562770563,0.051948051948052,0.0562770562770563,0.00865800865800866,0.0476190476190476,0.0216450216450216,0.0606060606060606,0.012987012987013,0.0692640692640693,0.0995670995670996,0.0822510822510823,0.00865800865800866,0.038961038961039,0.0562770562770563,0.0692640692640693,0.0562770562770563,0.012987012987013,0.038961038961039,0.0562770562770563,0.56
"1400",1400,0.0679611650485437,0.0776699029126214,0.00970873786407767,0.029126213592233,0,0.087378640776699,0.058252427184466,0.116504854368932,0.0388349514563107,0.0679611650485437,0.029126213592233,0.0970873786407767,0.0194174757281553,0.0485436893203883,0.00970873786407767,0.029126213592233,0.0485436893203883,0.00970873786407767,0.0194174757281553,0.135922330097087,0.56
"1670",1670,0.101214574898785,0.0607287449392713,0.0404858299595142,0.0607287449392713,0.0161943319838057,0.0647773279352227,0.0283400809716599,0.0850202429149798,0.0242914979757085,0.048582995951417,0.129554655870445,0.0526315789473684,0.0323886639676113,0.0202429149797571,0.0526315789473684,0.0404858299595142,0.0445344129554656,0.0323886639676113,0.0161943319838057,0.048582995951417,0.6
"23",23,0.0837209302325581,0.0697674418604651,0.0232558139534884,0.0372093023255814,0.0186046511627907,0.106976744186047,0.0511627906976744,0.0418604651162791,0.0232558139534884,0.0697674418604651,0.125581395348837,0.0511627906976744,0.0372093023255814,0.0372093023255814,0.027906976744186,0.0604651162790698,0.0465116279069767,0.013953488372093,0.027906976744186,0.0465116279069767,0.52
"2183",2183,0.075,0.0375,0.0375,0,0.0375,0.0125,0.0125,0.1125,0,0.0875,0.125,0,0.0875,0.0875,0.0125,0.05,0.0375,0.025,0.05,0.1125,0.59
"1439",1439,0.0932400932400932,0.0629370629370629,0.027972027972028,0.0536130536130536,0.0163170163170163,0.0629370629370629,0.0815850815850816,0.0629370629370629,0.0256410256410256,0.0466200466200466,0.123543123543124,0.0536130536130536,0.020979020979021,0.020979020979021,0.0629370629370629,0.0396270396270396,0.0442890442890443,0.0233100233100233,0.0233100233100233,0.0536130536130536,0.51
"1478",1478,0.0899001109877913,0.0732519422863485,0.0377358490566038,0.0577136514983352,0.00443951165371809,0.103218645948946,0.04661487236404,0.0621531631520533,0.0244173140954495,0.0599334073251942,0.0910099889012209,0.0566037735849057,0.0366259711431743,0.0277469478357381,0.0321864594894562,0.048834628190899,0.04661487236404,0.00776914539400666,0.0277469478357381,0.0654827968923418,0.58
"3115",3115,0.0695187165775401,0.0454545454545455,0.0401069518716578,0.0668449197860963,0.018716577540107,0.0855614973262032,0.0267379679144385,0.0614973262032086,0.0374331550802139,0.0882352941176471,0.0802139037433155,0.106951871657754,0.0213903743315508,0.0454545454545455,0.0106951871657754,0.0695187165775401,0.0294117647058824,0.0160427807486631,0.0213903743315508,0.0588235294117647,0.54
"286",286,0.0984682713347921,0.0700218818380744,0.0350109409190372,0.0612691466083151,0.0153172866520788,0.0568927789934354,0.0568927789934354,0.0897155361050328,0.0175054704595186,0.0568927789934354,0.12035010940919,0.0350109409190372,0.0218818380743982,0.0328227571115974,0.0393873085339169,0.0415754923413567,0.0481400437636762,0.0109409190371991,0.0131291028446389,0.0787746170678337,0.55
"664",664,0.066006600660066,0.0528052805280528,0.0363036303630363,0.0528052805280528,0.0165016501650165,0.0792079207920792,0.066006600660066,0.0726072607260726,0.0165016501650165,0.0396039603960396,0.102310231023102,0.0363036303630363,0.0264026402640264,0.0429042904290429,0.0561056105610561,0.033003300330033,0.066006600660066,0.0198019801980198,0.0594059405940594,0.0594059405940594,0.59
"2246",2246,0.0796812749003984,0.051792828685259,0.0318725099601594,0.0318725099601594,0.0119521912350598,0.0119521912350598,0.0278884462151394,0.111553784860558,0.0119521912350598,0.0597609561752988,0.0756972111553785,0.0796812749003984,0.0239043824701195,0.00398406374501992,0.0557768924302789,0.115537848605578,0.0916334661354582,0.0119521912350598,0.047808764940239,0.0637450199203187,0.58
"2419",2419,0.0820668693009119,0.0668693009118541,0.0212765957446809,0.0455927051671733,0.0060790273556231,0.0820668693009119,0.0547112462006079,0.0851063829787234,0.0395136778115502,0.0516717325227964,0.0942249240121581,0.0364741641337386,0.0395136778115502,0.0364741641337386,0.0516717325227964,0.0395136778115502,0.0638297872340425,0.0182370820668693,0.027355623100304,0.0577507598784195,0.54
"297",297,0.0790378006872852,0.0412371134020619,0.0343642611683849,0.0240549828178694,0.00343642611683849,0.0481099656357388,0.0481099656357388,0.0721649484536082,0.0171821305841924,0.0687285223367698,0.161512027491409,0.0171821305841924,0.0412371134020619,0.0549828178694158,0.0481099656357388,0.0481099656357388,0.0446735395189003,0.0309278350515464,0.0206185567010309,0.0962199312714777,0.52
"2199",2199,0.080168776371308,0.080168776371308,0.0253164556962025,0.0590717299578059,0.0168776371308017,0.0717299578059072,0.105485232067511,0.029535864978903,0.0253164556962025,0.0379746835443038,0.135021097046413,0.0379746835443038,0.0126582278481013,0.0126582278481013,0.0717299578059072,0.0590717299578059,0.0632911392405063,0.0210970464135021,0.029535864978903,0.0253164556962025,0.55
"639",639,0.0930232558139535,0.0856236786469345,0.0211416490486258,0.0644820295983087,0.00951374207188161,0.087737843551797,0.0613107822410148,0.0528541226215645,0.0221987315010571,0.0433403805496829,0.134249471458774,0.0243128964059197,0.0285412262156448,0.0317124735729387,0.0369978858350951,0.0486257928118393,0.0507399577167019,0.0221987315010571,0.0274841437632135,0.0539112050739958,0.57
"2645",2645,0.0790697674418605,0.102325581395349,0.027906976744186,0.0558139534883721,0.0232558139534884,0.0883720930232558,0.0604651162790698,0.0744186046511628,0.0232558139534884,0.0651162790697674,0.12093023255814,0.013953488372093,0.0186046511627907,0.00465116279069767,0.027906976744186,0.0790697674418605,0.0465116279069767,0.0232558139534884,0.00930232558139535,0.0558139534883721,0.56
"2998",2998,0.138888888888889,0.0436507936507936,0.0555555555555556,0.0555555555555556,0.0119047619047619,0.0515873015873016,0.0595238095238095,0.0833333333333333,0.0198412698412698,0.0396825396825397,0.0833333333333333,0.0476190476190476,0.0515873015873016,0.0198412698412698,0.0158730158730159,0.0912698412698413,0.0357142857142857,0,0.0277777777777778,0.0674603174603175,0.6
"3064",3064,0.1,0.04,0.0266666666666667,0.06,0.00666666666666667,0.0866666666666667,0.0466666666666667,0.0666666666666667,0.04,0.0733333333333333,0.08,0.06,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.0133333333333333,0.0466666666666667,0.0133333333333333,0.0333333333333333,0.0733333333333333,0.56
"1034",1034,0.141592920353982,0.0376106194690266,0.0508849557522124,0.0486725663716814,0.00884955752212389,0.0508849557522124,0.0398230088495575,0.086283185840708,0.0199115044247788,0.0508849557522124,0.119469026548673,0.0353982300884956,0.0199115044247788,0.0243362831858407,0.0331858407079646,0.0597345132743363,0.0685840707964602,0.0110619469026549,0.0110619469026549,0.081858407079646,0.59
"2355",2355,0.0827586206896552,0.0137931034482759,0.0413793103448276,0.0206896551724138,0.00689655172413793,0.0551724137931034,0.0344827586206897,0.0758620689655172,0,0.0689655172413793,0.124137931034483,0.0482758620689655,0.0275862068965517,0.0551724137931034,0.0275862068965517,0.0758620689655172,0.0689655172413793,0.0206896551724138,0.0689655172413793,0.0827586206896552,0.59
"173",173,0.096045197740113,0.0790960451977401,0.0338983050847458,0.0564971751412429,0.0112994350282486,0.0451977401129944,0.0282485875706215,0.0847457627118644,0.0112994350282486,0.0338983050847458,0.0790960451977401,0.0395480225988701,0.0169491525423729,0.0564971751412429,0.0564971751412429,0.0508474576271186,0.0621468926553672,0.0225988700564972,0.0508474576271186,0.0847457627118644,0.52
"1126",1126,0.0664451827242525,0.053156146179402,0.0697674418604651,0.0897009966777409,0.00996677740863787,0.0764119601328904,0.0299003322259136,0.0930232558139535,0.0232558139534884,0.0232558139534884,0.0730897009966777,0.026578073089701,0.026578073089701,0.0598006644518272,0.0299003322259136,0.0398671096345515,0.053156146179402,0.0332225913621262,0.0730897009966777,0.0498338870431894,0.55
"1261",1261,0.124242424242424,0.0121212121212121,0.0666666666666667,0.0606060606060606,0.00606060606060606,0.0393939393939394,0.0484848484848485,0.0818181818181818,0.0242424242424242,0.0454545454545455,0.0666666666666667,0.0727272727272727,0.0212121212121212,0.0393939393939394,0.0454545454545455,0.0363636363636364,0.0787878787878788,0.0242424242424242,0.0424242424242424,0.0636363636363636,0.52
"2795",2795,0.0733471074380165,0.0144628099173554,0.109504132231405,0.115702479338843,0.00103305785123967,0.0247933884297521,0.0247933884297521,0.0981404958677686,0.0165289256198347,0.0361570247933884,0.0557851239669422,0.0299586776859504,0.015495867768595,0.0340909090909091,0.00929752066115703,0.0909090909090909,0.0919421487603306,0.0185950413223141,0.0599173553719008,0.0795454545454545,0.55
"2891",2891,0.102981029810298,0.0514905149051491,0.032520325203252,0.0542005420054201,0.010840108401084,0.035230352303523,0.0596205962059621,0.10840108401084,0.024390243902439,0.0487804878048781,0.124661246612466,0.018970189701897,0.024390243902439,0.02710027100271,0.0623306233062331,0.046070460704607,0.0596205962059621,0.021680216802168,0.013550135501355,0.0731707317073171,0.56
"1363",1363,0.128289473684211,0.0493421052631579,0.0361842105263158,0.0559210526315789,0.0263157894736842,0.0427631578947368,0.0361842105263158,0.0723684210526316,0.0197368421052632,0.0559210526315789,0.118421052631579,0.0230263157894737,0.0296052631578947,0.0394736842105263,0.0657894736842105,0.0427631578947368,0.0559210526315789,0.00986842105263158,0.0131578947368421,0.0789473684210526,0.57
"2292",2292,0.106707317073171,0.0365853658536585,0.0396341463414634,0.0426829268292683,0.0213414634146341,0.0609756097560976,0.0579268292682927,0.0457317073170732,0.0304878048780488,0.0487804878048781,0.100609756097561,0.0426829268292683,0.0182926829268293,0.0609756097560976,0.0335365853658537,0.0884146341463415,0.0457317073170732,0.00304878048780488,0.0304878048780488,0.0853658536585366,0.54
"2244",2244,0.0797546012269939,0.0122699386503067,0.0858895705521472,0.0858895705521472,0.0306748466257669,0.0674846625766871,0.049079754601227,0.0368098159509202,0.0306748466257669,0.0797546012269939,0.0797546012269939,0.0736196319018405,0.0184049079754601,0.0429447852760736,0.0184049079754601,0.0552147239263804,0.0245398773006135,0.00613496932515337,0.104294478527607,0.0184049079754601,0.55
"329",329,0.107692307692308,0.0351648351648352,0.0483516483516484,0.0527472527472527,0,0.0461538461538462,0.0549450549450549,0.112087912087912,0.0021978021978022,0.0813186813186813,0.112087912087912,0.0593406593406593,0.0153846153846154,0.0307692307692308,0.043956043956044,0.0835164835164835,0.043956043956044,0,0.0043956043956044,0.0659340659340659,0.67
"853",853,0.0975609756097561,0.0518292682926829,0.0213414634146341,0.0609756097560976,0.0213414634146341,0.0487804878048781,0.024390243902439,0.0914634146341463,0.0396341463414634,0.0548780487804878,0.109756097560976,0.0426829268292683,0.0518292682926829,0.0335365853658537,0.0396341463414634,0.0518292682926829,0.0579268292682927,0.00304878048780488,0.00304878048780488,0.0945121951219512,0.62
"3112",3112,0.152046783625731,0.0497076023391813,0.0350877192982456,0.0380116959064327,0.00292397660818713,0.0906432748538012,0.0818713450292398,0.0614035087719298,0.0087719298245614,0.0409356725146199,0.0906432748538012,0.0730994152046784,0.0409356725146199,0.0263157894736842,0.0263157894736842,0.0614035087719298,0.0614035087719298,0,0.0116959064327485,0.0467836257309941,0.7
"1822",1822,0.0529801324503311,0.0529801324503311,0.0264900662251656,0.0529801324503311,0.0264900662251656,0.0662251655629139,0.0529801324503311,0.0596026490066225,0.033112582781457,0.0596026490066225,0.105960264900662,0.0662251655629139,0.033112582781457,0.033112582781457,0.0264900662251656,0.0662251655629139,0.0728476821192053,0.0264900662251656,0.0397350993377483,0.0463576158940397,0.65
"230",230,0.0825471698113208,0.044811320754717,0.0259433962264151,0.0683962264150943,0.0165094339622642,0.0849056603773585,0.0471698113207547,0.0825471698113208,0.0165094339622642,0.0731132075471698,0.106132075471698,0.0778301886792453,0.0117924528301887,0.0235849056603774,0.0400943396226415,0.0542452830188679,0.044811320754717,0,0.0259433962264151,0.0731132075471698,0.7
"2975",2975,0.0672645739910314,0.0582959641255605,0.031390134529148,0.0538116591928251,0.0358744394618834,0.0762331838565022,0.0448430493273543,0.0672645739910314,0.0269058295964126,0.0672645739910314,0.103139013452915,0.0493273542600897,0.0179372197309417,0.0224215246636771,0.0448430493273543,0.0493273542600897,0.0807174887892377,0.0224215246636771,0.0224215246636771,0.0582959641255605,0.63
"1921",1921,0.0837696335078534,0.0209424083769634,0.0418848167539267,0.0942408376963351,0,0.0471204188481675,0.0366492146596859,0.0890052356020942,0.0209424083769634,0.0471204188481675,0.0837696335078534,0.0994764397905759,0.0104712041884817,0.06282722513089,0.0261780104712042,0.0575916230366492,0.0890052356020942,0.0104712041884817,0.0209424083769634,0.0575916230366492,0.69
"1229",1229,0.110810810810811,0.027027027027027,0.0594594594594595,0.0756756756756757,0.00540540540540541,0.0486486486486487,0.0189189189189189,0.0567567567567568,0.0135135135135135,0.0351351351351351,0.0972972972972973,0.0864864864864865,0.0189189189189189,0.0432432432432432,0.0567567567567568,0.0540540540540541,0.0459459459459459,0.0216216216216216,0.0351351351351351,0.0891891891891892,0.62
"1842",1842,0.101156069364162,0.0809248554913295,0.0433526011560694,0.0578034682080925,0.00578034682080925,0.0953757225433526,0.0433526011560694,0.0520231213872832,0.0173410404624277,0.0838150289017341,0.092485549132948,0.0549132947976879,0.0173410404624277,0.0346820809248555,0.046242774566474,0.0289017341040462,0.0520231213872832,0.00289017341040462,0.023121387283237,0.0664739884393064,0.62
